c,h,l,o,t,v,y,m,d,w,wd,last,change,pchange,symbol
48.95,48.95,48.9,48.95,2/5/2014,20700,2014,2,5,6,2,48.95,0,0,CEB
49.95,49.95,49,49,2/6/2014,2900,2014,2,6,6,3,48.95,1,0.020429009,CEB
49.95,50.3,49.95,50,2/7/2014,23700,2014,2,7,6,4,49.95,0,0,CEB
49.95,50.1,49.55,50.1,2/10/2014,17800,2014,2,10,7,0,49.95,0,0,CEB
49.95,50,49.95,50,2/11/2014,76800,2014,2,11,7,1,49.95,0,0,CEB
49.95,50.95,49.4,50.95,2/12/2014,88900,2014,2,12,7,2,49.95,0,0,CEB
49.2,49.95,49.1,49.95,2/13/2014,24200,2014,2,13,7,3,49.95,-0.75,-0.015015015,CEB
48.9,49,48.9,49,2/14/2014,87900,2014,2,14,7,4,49.2,-0.3,-0.006097561,CEB
49.9,50,48.9,48.9,2/17/2014,59700,2014,2,17,8,0,48.9,1,0.020449898,CEB
49.9,49.9,49.85,49.9,2/18/2014,722900,2014,2,18,8,1,49.9,0,0,CEB
49.95,49.95,49.5,49.9,2/19/2014,72800,2014,2,19,8,2,49.9,0.05,0.001002004,CEB
49.85,49.85,49.1,49.6,2/20/2014,35300,2014,2,20,8,3,49.95,-0.1,-0.002002002,CEB
48.8,49.85,48.8,49.1,2/21/2014,137300,2014,2,21,8,4,49.85,-1.05,-0.02106319,CEB
49,50,48.8,48.8,2/24/2014,482900,2014,2,24,9,0,48.8,0.2,0.004098361,CEB
49,49.2,48.8,49,2/25/2014,366200,2014,2,25,9,1,49,0,0,CEB
48.95,48.95,48.85,48.85,2/26/2014,13000,2014,2,26,9,2,49,-0.05,-0.001020408,CEB
48.9,49.25,48.85,48.9,2/27/2014,38300,2014,2,27,9,3,48.95,-0.05,-0.00102145,CEB
50.45,50.45,48.85,48.85,2/28/2014,97100,2014,2,28,9,4,48.9,1.55,0.031697342,CEB
49,50.45,49,50.45,3/3/2014,45560,2014,3,3,10,0,50.45,-1.45,-0.028741328,CEB
48.9,49,48.7,49,3/4/2014,156500,2014,3,4,10,1,49,-0.1,-0.002040816,CEB
48.95,49.1,48.85,48.85,3/5/2014,162700,2014,3,5,10,2,48.9,0.05,0.001022495,CEB
48.85,49,48.85,48.95,3/6/2014,345300,2014,3,6,10,3,48.95,-0.1,-0.002042901,CEB
49,49,48.75,48.85,3/7/2014,44200,2014,3,7,10,4,48.85,0.15,0.003070624,CEB
49,49,48.85,49,3/10/2014,31100,2014,3,10,11,0,49,0,0,CEB
49,49.2,48.8,49,3/11/2014,444200,2014,3,11,11,1,49,0,0,CEB
48.8,49.8,48.8,49,3/12/2014,1324000,2014,3,12,11,2,49,-0.2,-0.004081633,CEB
49,49.85,48.8,48.8,3/13/2014,43100,2014,3,13,11,3,48.8,0.2,0.004098361,CEB
47.9,48.7,47.8,48.7,3/14/2014,180300,2014,3,14,11,4,49,-1.1,-0.02244898,CEB
47.45,47.9,47.45,47.9,3/17/2014,124000,2014,3,17,12,0,47.9,-0.45,-0.009394572,CEB
48.45,48.45,47.5,47.5,3/18/2014,302900,2014,3,18,12,1,47.45,1,0.021074816,CEB
48.4,48.5,48.2,48.5,3/19/2014,167300,2014,3,19,12,2,48.45,-0.05,-0.001031992,CEB
47.5,48.6,47.5,48.4,3/20/2014,117900,2014,3,20,12,3,48.4,-0.9,-0.018595041,CEB
47.55,48.4,47.5,47.5,3/21/2014,361200,2014,3,21,12,4,47.5,0.05,0.001052632,CEB
47.2,47.95,47.05,47.55,3/24/2014,179400,2014,3,24,13,0,47.55,-0.35,-0.007360673,CEB
46.2,47.05,46.1,47.05,3/25/2014,175700,2014,3,25,13,1,47.2,-1,-0.021186441,CEB
46.2,46.5,46.15,46.2,3/26/2014,69400,2014,3,26,13,2,46.2,0,0,CEB
46.05,46.25,46.05,46.25,3/27/2014,94900,2014,3,27,13,3,46.2,-0.15,-0.003246753,CEB
46.2,46.2,46.05,46.05,3/28/2014,60000,2014,3,28,13,4,46.05,0.15,0.003257329,CEB
47.95,48.4,46.5,46.8,3/31/2014,98200,2014,3,31,14,0,46.2,1.75,0.037878788,CEB
46.45,47.9,46.45,47,4/1/2014,18800,2014,4,1,14,1,47.95,-1.5,-0.031282586,CEB
46.7,47,46.4,46.45,4/2/2014,92300,2014,4,2,14,2,46.45,0.25,0.005382131,CEB
47,47.95,47,47,4/3/2014,32300,2014,4,3,14,3,46.7,0.3,0.006423983,CEB
46.95,47,46.3,46.7,4/4/2014,38600,2014,4,4,14,4,47,-0.05,-0.00106383,CEB
47,47.5,46.95,47,4/7/2014,327400,2014,4,7,15,0,46.95,0.05,0.001064963,CEB
47,47.45,46.55,47.45,4/8/2014,32700,2014,4,8,15,1,47,0,0,CEB
48.55,49,47.3,47.3,4/10/2014,771600,2014,4,10,15,3,47,1.55,0.032978723,CEB
51,51.4,49.1,49.1,4/11/2014,989200,2014,4,11,15,4,48.55,2.45,0.05046344,CEB
51,51.9,50.55,51.2,4/14/2014,102760,2014,4,14,16,0,51,0,0,CEB
50.3,51,49.8,50.55,4/15/2014,81600,2014,4,15,16,1,51,-0.7,-0.01372549,CEB
49.65,50.9,49.6,49.65,4/16/2014,74840,2014,4,16,16,2,50.3,-0.65,-0.012922465,CEB
50.4,50.4,49.7,49.75,4/21/2014,41900,2014,4,21,17,0,49.65,0.75,0.01510574,CEB
50.95,51,50.05,50.4,4/22/2014,314410,2014,4,22,17,1,50.4,0.55,0.010912698,CEB
52.2,54,50.75,51,4/23/2014,353130,2014,4,23,17,2,50.95,1.25,0.024533857,CEB
51,52.2,51,52,4/24/2014,294140,2014,4,24,17,3,52.2,-1.2,-0.022988506,CEB
51,51.1,50.9,51.1,4/25/2014,67740,2014,4,25,17,4,51,0,0,CEB
52,52,50.5,51,4/28/2014,151840,2014,4,28,18,0,51,1,0.019607843,CEB
52.1,52.15,52,52,4/29/2014,76760,2014,4,29,18,1,52,0.1,0.001923077,CEB
52.5,52.5,51.9,52.05,4/30/2014,44670,2014,4,30,18,2,52.1,0.4,0.007677543,CEB
53,53.3,52.8,53,5/2/2014,379570,2014,5,2,18,4,52.5,0.5,0.00952381,CEB
53,53.4,52.8,53.4,5/5/2014,91910,2014,5,5,19,0,53,0,0,CEB
53.4,53.4,53,53.3,5/6/2014,96930,2014,5,6,19,1,53,0.4,0.00754717,CEB
53.45,53.75,53.1,53.4,5/7/2014,82960,2014,5,7,19,2,53.4,0.05,0.00093633,CEB
54.5,54.8,53.5,53.5,5/8/2014,346840,2014,5,8,19,3,53.45,1.05,0.019644528,CEB
55.35,55.5,54.7,55.1,5/9/2014,470560,2014,5,9,19,4,54.5,0.85,0.01559633,CEB
55.4,55.75,55,55.45,5/12/2014,243380,2014,5,12,20,0,55.35,0.05,0.000903342,CEB
58,58,55.65,55.65,5/13/2014,512810,2014,5,13,20,1,55.4,2.6,0.046931408,CEB
54.1,58,54.1,58,5/14/2014,130800,2014,5,14,20,2,58,-3.9,-0.067241379,CEB
54.05,55,53,54.05,5/15/2014,535780,2014,5,15,20,3,54.1,-0.05,-0.000924214,CEB
54.3,54.85,53.6,53.6,5/16/2014,203060,2014,5,16,20,4,54.05,0.25,0.004625347,CEB
54.05,54.3,53,54.1,5/19/2014,1003540,2014,5,19,21,0,54.3,-0.25,-0.004604052,CEB
54.3,54.5,54,54.5,5/20/2014,178440,2014,5,20,21,1,54.05,0.25,0.004625347,CEB
54.4,55.3,54,54.3,5/21/2014,130790,2014,5,21,21,2,54.3,0.1,0.001841621,CEB
54.7,54.9,54,54,5/22/2014,127280,2014,5,22,21,3,54.4,0.3,0.005514706,CEB
54.55,55,54.4,54.7,5/23/2014,132490,2014,5,23,21,4,54.7,-0.15,-0.00274223,CEB
54.1,55,53.9,54.4,5/26/2014,126050,2014,5,26,22,0,54.55,-0.45,-0.008249313,CEB
54.1,54.2,53.1,54.2,5/27/2014,379010,2014,5,27,22,1,54.1,0,0,CEB
54.1,54.4,54,54.2,5/28/2014,47890,2014,5,28,22,2,54.1,0,0,CEB
54.15,54.25,53.5,53.5,5/29/2014,78250,2014,5,29,22,3,54.1,0.05,0.000924214,CEB
54.5,54.95,54.1,54.15,5/30/2014,205810,2014,5,30,22,4,54.15,0.35,0.006463527,CEB
54.8,54.95,54.5,54.5,6/2/2014,63510,2014,6,2,23,0,54.5,0.3,0.005504587,CEB
55.15,55.7,54.3,54.3,6/3/2014,93940,2014,6,3,23,1,54.8,0.35,0.006386861,CEB
55.5,55.6,54.5,54.5,6/4/2014,125020,2014,6,4,23,2,55.15,0.35,0.006346328,CEB
55.8,55.95,55.1,55.5,6/5/2014,83500,2014,6,5,23,3,55.5,0.3,0.005405405,CEB
56.2,56.25,55.15,55.15,6/6/2014,136630,2014,6,6,23,4,55.8,0.4,0.007168459,CEB
57.2,57.35,56.2,56.2,6/9/2014,142410,2014,6,9,24,0,56.2,1,0.017793594,CEB
56.8,57.2,56.8,57.2,6/10/2014,129450,2014,6,10,24,1,57.2,-0.4,-0.006993007,CEB
58.7,58.85,57.15,57.15,6/11/2014,251750,2014,6,11,24,2,56.8,1.9,0.033450704,CEB
57,58.7,56.9,58.5,6/13/2014,755850,2014,6,13,24,4,58.7,-1.7,-0.028960818,CEB
57.9,58,56.7,57,6/16/2014,391810,2014,6,16,25,0,57,0.9,0.015789474,CEB
57.55,58.5,57.1,58,6/17/2014,111620,2014,6,17,25,1,57.9,-0.35,-0.006044905,CEB
58,59.4,57,58.4,6/18/2014,152520,2014,6,18,25,2,57.55,0.45,0.007819288,CEB
58.1,58.5,57.65,58,6/19/2014,27440,2014,6,19,25,3,58,0.1,0.001724138,CEB
54.7,58.4,54.7,58.05,6/20/2014,166980,2014,6,20,25,4,58.1,-3.4,-0.058519793,CEB
56.95,57.25,55.7,57.25,6/23/2014,28240,2014,6,23,26,0,54.7,2.25,0.041133455,CEB
56.45,57,56.1,57,6/24/2014,13600,2014,6,24,26,1,56.95,-0.5,-0.008779631,CEB
57,58,56.3,56.95,6/25/2014,271190,2014,6,25,26,2,56.45,0.55,0.009743136,CEB
57,58,56.95,57.05,6/26/2014,207280,2014,6,26,26,3,57,0,0,CEB
56.55,57,56.1,56.9,6/27/2014,502560,2014,6,27,26,4,57,-0.45,-0.007894737,CEB
57,57.25,56.5,56.6,6/30/2014,69320,2014,6,30,27,0,56.55,0.45,0.00795756,CEB
57.4,57.5,57,57,7/1/2014,209000,2014,7,1,27,1,57,0.4,0.007017544,CEB
58,58,57.35,57.4,7/2/2014,158690,2014,7,2,27,2,57.4,0.6,0.010452962,CEB
57.8,58.2,57.7,58,7/3/2014,110370,2014,7,3,27,3,58,-0.2,-0.003448276,CEB
58.15,58.5,57.6,57.8,7/4/2014,178880,2014,7,4,27,4,57.8,0.35,0.006055363,CEB
58.5,58.85,58.2,58.2,7/7/2014,5925320,2014,7,7,28,0,58.15,0.35,0.006018917,CEB
58.35,58.7,58.2,58.7,7/8/2014,235340,2014,7,8,28,1,58.5,-0.15,-0.002564103,CEB
57.9,58.4,57.9,58.4,7/9/2014,94320,2014,7,9,28,2,58.35,-0.45,-0.007712082,CEB
58,58.15,57.9,57.95,7/10/2014,521460,2014,7,10,28,3,57.9,0.1,0.001727116,CEB
58,58.15,56.45,58,7/11/2014,823910,2014,7,11,28,4,58,0,0,CEB
58,58.1,57,58,7/14/2014,414870,2014,7,14,29,0,58,0,0,CEB
58,58.15,58,58.05,7/15/2014,144610,2014,7,15,29,1,58,0,0,CEB
58,58.5,57.95,58.2,7/17/2014,247120,2014,7,17,29,3,58,0,0,CEB
58,58.2,57.5,58.2,7/18/2014,177080,2014,7,18,29,4,58,0,0,CEB
57.95,58,57.5,58,7/21/2014,521020,2014,7,21,30,0,58,-0.05,-0.000862069,CEB
57.85,58,57.5,57.5,7/22/2014,171970,2014,7,22,30,1,57.95,-0.1,-0.001725626,CEB
57.9,57.95,57.65,57.85,7/23/2014,183170,2014,7,23,30,2,57.85,0.05,0.000864304,CEB
57.8,57.95,57.25,57.95,7/24/2014,167510,2014,7,24,30,3,57.9,-0.1,-0.001727116,CEB
57.5,57.7,57.1,57.7,7/25/2014,227620,2014,7,25,30,4,57.8,-0.3,-0.005190311,CEB
57.2,57.5,56.95,57.5,7/28/2014,489600,2014,7,28,31,0,57.5,-0.3,-0.005217391,CEB
57.45,57.55,57.25,57.3,7/30/2014,544770,2014,7,30,31,2,57.2,0.25,0.004370629,CEB
57.3,57.35,56.5,56.5,7/31/2014,933650,2014,7,31,31,3,57.45,-0.15,-0.002610966,CEB
57.3,57.3,57,57.2,8/1/2014,526790,2014,8,1,31,4,57.3,0,0,CEB
57.4,58,57.3,57.35,8/4/2014,649410,2014,8,4,32,0,57.3,0.1,0.001745201,CEB
57.3,58,57.15,58,8/5/2014,292680,2014,8,5,32,1,57.4,-0.1,-0.00174216,CEB
57.3,57.9,57.1,57.9,8/6/2014,545890,2014,8,6,32,2,57.3,0,0,CEB
57.3,57.3,57.2,57.3,8/7/2014,528350,2014,8,7,32,3,57.3,0,0,CEB
57.3,57.6,57.2,57.3,8/8/2014,221560,2014,8,8,32,4,57.3,0,0,CEB
57.5,57.6,57.1,57.3,8/11/2014,37770,2014,8,11,33,0,57.3,0.2,0.003490401,CEB
58.15,58.5,57.45,57.45,8/12/2014,149490,2014,8,12,33,1,57.5,0.65,0.011304348,CEB
58.65,58.8,58,58,8/13/2014,6204620,2014,8,13,33,2,58.15,0.5,0.008598452,CEB
60.95,63.5,60,60,8/14/2014,1037200,2014,8,14,33,3,58.65,2.3,0.039215686,CEB
60.3,61.9,60,60.95,8/15/2014,1424260,2014,8,15,33,4,60.95,-0.65,-0.010664479,CEB
62,62.9,60.3,60.35,8/18/2014,396790,2014,8,18,34,0,60.3,1.7,0.028192371,CEB
61.9,62,61.3,61.95,8/19/2014,357330,2014,8,19,34,1,62,-0.1,-0.001612903,CEB
61.9,62.5,61.6,62,8/20/2014,403280,2014,8,20,34,2,61.9,0,0,CEB
63.3,63.35,61.9,62,8/22/2014,2947900,2014,8,22,34,4,61.9,1.4,0.022617124,CEB
63,64,62.7,63.5,8/26/2014,1351240,2014,8,26,35,1,63.3,-0.3,-0.004739336,CEB
63,63.45,62.95,63.05,8/27/2014,390980,2014,8,27,35,2,63,0,0,CEB
63,63.25,62.7,63,8/28/2014,506970,2014,8,28,35,3,63,0,0,CEB
62.4,65,62.05,63,8/29/2014,523750,2014,8,29,35,4,63,-0.6,-0.00952381,CEB
62.5,63,62.4,63,9/1/2014,449590,2014,9,1,36,0,62.4,0.1,0.001602564,CEB
63.2,64,62.5,62.5,9/2/2014,93940,2014,9,2,36,1,62.5,0.7,0.0112,CEB
64.05,64.6,63.4,63.5,9/3/2014,925920,2014,9,3,36,2,63.2,0.85,0.013449367,CEB
65.2,65.2,64.15,64.15,9/4/2014,397270,2014,9,4,36,3,64.05,1.15,0.017954723,CEB
66.85,66.9,65.3,65.3,9/5/2014,423540,2014,9,5,36,4,65.2,1.65,0.025306748,CEB
66.55,66.85,65.5,66.85,9/8/2014,179930,2014,9,8,37,0,66.85,-0.3,-0.004487659,CEB
66.05,66.95,66,66.6,9/9/2014,153830,2014,9,9,37,1,66.55,-0.5,-0.007513148,CEB
68.75,70,66.7,67,9/10/2014,1741380,2014,9,10,37,2,66.05,2.7,0.040878123,CEB
69,71,68.75,70,9/11/2014,1945700,2014,9,11,37,3,68.75,0.25,0.003636364,CEB
68.5,68.95,67.5,68.95,9/12/2014,392030,2014,9,12,37,4,69,-0.5,-0.007246377,CEB
68.6,68.75,68.2,68.7,9/15/2014,315650,2014,9,15,38,0,68.5,0.1,0.001459854,CEB
70,70.7,68.6,68.6,9/16/2014,426640,2014,9,16,38,1,68.6,1.4,0.020408163,CEB
70,70.2,69.9,70,9/17/2014,846460,2014,9,17,38,2,70,0,0,CEB
69.65,70,68.9,70,9/18/2014,359000,2014,9,18,38,3,70,-0.35,-0.005,CEB
69.45,69.65,69.4,69.6,9/22/2014,303210,2014,9,22,39,0,69.65,-0.2,-0.0028715,CEB
68.85,69.3,68.6,69.3,9/23/2014,309250,2014,9,23,39,1,69.45,-0.6,-0.008639309,CEB
68.75,69,68.6,68.8,9/24/2014,438290,2014,9,24,39,2,68.85,-0.1,-0.001452433,CEB
68.5,68.75,68.5,68.75,9/25/2014,449790,2014,9,25,39,3,68.75,-0.25,-0.003636364,CEB
68.5,68.7,68.35,68.6,9/26/2014,704660,2014,9,26,39,4,68.5,0,0,CEB
68.45,68.65,68.35,68.5,9/29/2014,594020,2014,9,29,40,0,68.5,-0.05,-0.000729927,CEB
68.45,69.7,68.35,68.45,9/30/2014,1846960,2014,9,30,40,1,68.45,0,0,CEB
68.3,68.7,68.3,68.7,10/1/2014,360390,2014,10,1,40,2,68.45,-0.15,-0.002191381,CEB
67.8,68.2,67.15,68.2,10/2/2014,251680,2014,10,2,40,3,68.3,-0.5,-0.007320644,CEB
68.2,69,67.15,67.15,10/3/2014,1589930,2014,10,3,40,4,67.8,0.4,0.005899705,CEB
69.9,71,69,69,10/7/2014,1422120,2014,10,7,41,1,68.2,1.7,0.024926686,CEB
69.7,70,69.5,70,10/8/2014,770330,2014,10,8,41,2,69.9,-0.2,-0.00286123,CEB
70,70.35,69.75,69.75,10/9/2014,1292580,2014,10,9,41,3,69.7,0.3,0.004304161,CEB
69.85,70,69.1,70,10/10/2014,1048130,2014,10,10,41,4,70,-0.15,-0.002142857,CEB
68.85,69.85,68.55,69.2,10/13/2014,247240,2014,10,13,42,0,69.85,-1,-0.014316392,CEB
69,69.1,65.5,68.8,10/14/2014,885400,2014,10,14,42,1,68.85,0.15,0.002178649,CEB
69,69,68,69,10/15/2014,147690,2014,10,15,42,2,69,0,0,CEB
68.5,69.4,67.5,68.5,10/16/2014,228980,2014,10,16,42,3,69,-0.5,-0.007246377,CEB
70,72.2,68.95,70,10/17/2014,1885960,2014,10,17,42,4,68.5,1.5,0.02189781,CEB
70,71.1,69.75,71,10/20/2014,1082380,2014,10,20,43,0,70,0,0,CEB
69.95,70.05,69.9,70,10/21/2014,258520,2014,10,21,43,1,70,-0.05,-0.000714286,CEB
71.35,72.2,70.5,70.5,10/22/2014,960660,2014,10,22,43,2,69.95,1.4,0.020014296,CEB
71,71.6,70.8,71.35,10/23/2014,574780,2014,10,23,43,3,71.35,-0.35,-0.004905396,CEB
70.6,71.4,70.5,71.25,10/24/2014,278960,2014,10,24,43,4,71,-0.4,-0.005633803,CEB
70,71,69,70.6,10/27/2014,497970,2014,10,27,44,0,70.6,-0.6,-0.008498584,CEB
70.25,70.8,69,70,10/28/2014,1151830,2014,10,28,44,1,70,0.25,0.003571429,CEB
71.85,72.25,70.55,71,10/29/2014,1357350,2014,10,29,44,2,70.25,1.6,0.022775801,CEB
72.4,72.75,71.8,71.8,10/30/2014,688130,2014,10,30,44,3,71.85,0.55,0.007654836,CEB
73.5,73.7,72.4,72.4,10/31/2014,1408070,2014,10,31,44,4,72.4,1.1,0.01519337,CEB
74,74.85,74,74,11/3/2014,2078670,2014,11,3,45,0,73.5,0.5,0.006802721,CEB
75.6,76.8,74.9,74.9,11/4/2014,2748020,2014,11,4,45,1,74,1.6,0.021621622,CEB
77,77.6,76,76,11/5/2014,1766630,2014,11,5,45,2,75.6,1.4,0.018518519,CEB
78.4,79.2,77.5,77.5,11/6/2014,856250,2014,11,6,45,3,77,1.4,0.018181818,CEB
78.4,79,78.2,78.55,11/7/2014,917130,2014,11,7,45,4,78.4,0,0,CEB
77.5,79.2,77.5,78.5,11/10/2014,381320,2014,11,10,46,0,78.4,-0.9,-0.011479592,CEB
76.7,78,76.7,77.5,11/11/2014,355360,2014,11,11,46,1,77.5,-0.8,-0.010322581,CEB
77,79,77,77.5,11/12/2014,1199440,2014,11,12,46,2,76.7,0.3,0.003911343,CEB
73.2,78.95,71,78,11/13/2014,3663580,2014,11,13,46,3,77,-3.8,-0.049350649,CEB
71.15,74,71,73.55,11/14/2014,2904950,2014,11,14,46,4,73.2,-2.05,-0.028005464,CEB
72.2,72.85,71.15,71.2,11/17/2014,1555700,2014,11,17,47,0,71.15,1.05,0.014757554,CEB
72,73.15,71.8,73,11/18/2014,1907100,2014,11,18,47,1,72.2,-0.2,-0.002770083,CEB
72.5,72.9,72.3,72.3,11/19/2014,718630,2014,11,19,47,2,72,0.5,0.006944444,CEB
71.95,72.85,71.95,72.8,11/20/2014,1317030,2014,11,20,47,3,72.5,-0.55,-0.007586207,CEB
71.85,72.5,71.8,72,11/21/2014,1335540,2014,11,21,47,4,71.95,-0.1,-0.001389854,CEB
71.8,72.4,71.35,72,11/24/2014,1275260,2014,11,24,48,0,71.85,-0.05,-0.000695894,CEB
72.6,73.1,71.6,71.95,11/25/2014,1333740,2014,11,25,48,1,71.8,0.8,0.011142061,CEB
74.5,74.8,73,73,11/26/2014,844140,2014,11,26,48,2,72.6,1.9,0.026170799,CEB
73.3,75,73.3,74.8,11/27/2014,494270,2014,11,27,48,3,74.5,-1.2,-0.016107383,CEB
77.5,78.5,74.8,74.8,11/28/2014,1396120,2014,11,28,48,4,73.3,4.2,0.057298772,CEB
79,79.8,78.7,78.7,12/1/2014,1516150,2014,12,1,49,0,77.5,1.5,0.019354839,CEB
78.7,79.8,78.45,79.1,12/2/2014,772780,2014,12,2,49,1,79,-0.3,-0.003797468,CEB
79,79.4,78.3,78.8,12/3/2014,1170760,2014,12,3,49,2,78.7,0.3,0.003811944,CEB
79,79.95,78.85,79.3,12/4/2014,1486300,2014,12,4,49,3,79,0,0,CEB
80.2,80.5,78.9,79,12/5/2014,1465520,2014,12,5,49,4,79,1.2,0.015189873,CEB
83,84,81,81,12/9/2014,1931900,2014,12,9,50,1,80.2,2.8,0.034912718,CEB
84,84.2,82,83,12/10/2014,555990,2014,12,10,50,2,83,1,0.012048193,CEB
82.5,85.5,81.3,84,12/11/2014,672570,2014,12,11,50,3,84,-1.5,-0.017857143,CEB
82,85.2,81.5,84,12/12/2014,939880,2014,12,12,50,4,82.5,-0.5,-0.006060606,CEB
88,88.5,82,82.95,12/15/2014,2686120,2014,12,15,51,0,82,6,0.073170732,CEB
87.1,91.5,86.5,89.2,12/16/2014,1708040,2014,12,16,51,1,88,-0.9,-0.010227273,CEB
86,88,85.05,87.4,12/17/2014,1388840,2014,12,17,51,2,87.1,-1.1,-0.012629162,CEB
85,87.5,83,86,12/18/2014,988440,2014,12,18,51,3,86,-1,-0.011627907,CEB
85,86.9,85,86.9,12/19/2014,774940,2014,12,19,51,4,85,0,0,CEB
84.8,86.5,84.7,85.1,12/22/2014,861290,2014,12,22,52,0,85,-0.2,-0.002352941,CEB
84.95,85.2,83.15,85,12/23/2014,1466960,2014,12,23,52,1,84.8,0.15,0.001768868,CEB
85.85,86.5,83.75,84.8,12/29/2014,557830,2014,12,29,1,0,84.95,0.9,0.010594467,CEB
88.2,88.95,86,86,1/5/2015,642570,2015,1,5,2,0,85.85,2.35,0.027373326,CEB
86.55,88.3,86.05,88.2,1/6/2015,833140,2015,1,6,2,1,88.2,-1.65,-0.018707483,CEB
84,86.5,83.75,86.5,1/7/2015,1271500,2015,1,7,2,2,86.55,-2.55,-0.029462738,CEB
79.1,84.05,79.1,84.05,1/8/2015,3073940,2015,1,8,2,3,84,-4.9,-0.058333333,CEB
84,84,80,80,1/9/2015,1350190,2015,1,9,2,4,79.1,4.9,0.061946903,CEB
84.5,84.5,83.55,83.9,1/12/2015,602260,2015,1,12,3,0,84,0.5,0.005952381,CEB
86.6,87.3,82.5,83.6,1/13/2015,857840,2015,1,13,3,1,84.5,2.1,0.024852071,CEB
87,87.5,86.5,87,1/14/2015,604660,2015,1,14,3,2,86.6,0.4,0.004618938,CEB
86.5,87.2,85.8,86.9,1/19/2015,797380,2015,1,19,4,0,87,-0.5,-0.005747126,CEB
87,87.3,86.5,86.5,1/20/2015,374110,2015,1,20,4,1,86.5,0.5,0.005780347,CEB
89.05,89.1,87.5,87.5,1/21/2015,1559400,2015,1,21,4,2,87,2.05,0.023563218,CEB
89.4,89.4,88.5,89.2,1/22/2015,516870,2015,1,22,4,3,89.05,0.35,0.003930376,CEB
93.1,93.5,89.7,89.7,1/23/2015,2333660,2015,1,23,4,4,89.4,3.7,0.041387025,CEB
98.4,99,95.1,95.1,1/26/2015,2784230,2015,1,26,5,0,93.1,5.3,0.056928034,CEB
95.5,99.1,95.5,98.5,1/27/2015,1954300,2015,1,27,5,1,98.4,-2.9,-0.029471545,CEB
96,97.5,95.5,95.5,1/28/2015,1129580,2015,1,28,5,2,95.5,0.5,0.005235602,CEB
94.1,98,93,96.5,1/29/2015,1765190,2015,1,29,5,3,96,-1.9,-0.019791667,CEB
94.7,96.15,94.45,94.45,1/30/2015,991560,2015,1,30,5,4,94.1,0.6,0.006376196,CEB
90.3,94.5,89.8,94.5,2/2/2015,2859100,2015,2,2,6,0,94.7,-4.4,-0.046462513,CEB
89.85,90.4,88.5,90.4,2/3/2015,1066900,2015,2,3,6,1,90.3,-0.45,-0.004983389,CEB
90.2,90.95,88.4,90,2/4/2015,1638070,2015,2,4,6,2,89.85,0.35,0.003895381,CEB
92.65,94.1,92.2,94.1,2/5/2015,671450,2015,2,5,6,3,90.2,2.45,0.027161863,CEB
92.3,92.65,91.65,92.55,2/6/2015,820010,2015,2,6,6,4,92.65,-0.35,-0.003777658,CEB
89.8,92,89.6,92,2/9/2015,726650,2015,2,9,7,0,92.3,-2.5,-0.02708559,CEB
88.9,89.8,88.1,89.8,2/10/2015,989210,2015,2,10,7,1,89.8,-0.9,-0.010022272,CEB
86.3,89.9,86.2,89,2/11/2015,2193800,2015,2,11,7,2,88.9,-2.6,-0.029246344,CEB
88.1,88.95,87.05,87.05,2/12/2015,576090,2015,2,12,7,3,86.3,1.8,0.020857474,CEB
87.6,88.65,87.2,88.1,2/13/2015,1309710,2015,2,13,7,4,88.1,-0.5,-0.005675369,CEB
88,88.8,87.6,87.6,2/16/2015,1201130,2015,2,16,8,0,87.6,0.4,0.00456621,CEB
89.55,89.7,88.15,88.2,2/17/2015,704440,2015,2,17,8,1,88,1.55,0.017613636,CEB
89.9,91,89.5,89.7,2/18/2015,1121800,2015,2,18,8,2,89.55,0.35,0.003908431,CEB
90,90.95,89.2,90.05,2/20/2015,791820,2015,2,20,8,4,89.9,0.1,0.001112347,CEB
89.9,90.95,89.2,90.95,2/23/2015,559340,2015,2,23,9,0,90,-0.1,-0.001111111,CEB
90.1,90.6,89.9,90,2/24/2015,464280,2015,2,24,9,1,89.9,0.2,0.002224694,CEB
89.85,90.5,89.75,90.5,2/25/2015,195570,2015,2,25,9,2,90.1,-0.25,-0.002774695,CEB
89.7,89.9,88.4,89.85,2/26/2015,649660,2015,2,26,9,3,89.85,-0.15,-0.001669449,CEB
90,90.2,89.45,89.7,2/27/2015,576490,2015,2,27,9,4,89.7,0.3,0.003344482,CEB
90,90.5,89.5,90.5,3/2/2015,659490,2015,3,2,10,0,90,0,0,CEB
87.45,90.1,87.45,90,3/3/2015,850420,2015,3,3,10,1,90,-2.55,-0.028333333,CEB
88.3,89.5,87.3,87.45,3/4/2015,1828540,2015,3,4,10,2,87.45,0.85,0.00971984,CEB
88.5,89.7,88.3,88.3,3/5/2015,723270,2015,3,5,10,3,88.3,0.2,0.002265006,CEB
89.3,89.35,88.4,88.55,3/6/2015,304930,2015,3,6,10,4,88.5,0.8,0.009039548,CEB
88.5,89.7,88.3,89.4,3/9/2015,295320,2015,3,9,11,0,89.3,-0.8,-0.008958567,CEB
88.7,89.55,88.55,89.5,3/10/2015,330460,2015,3,10,11,1,88.5,0.2,0.002259887,CEB
86,90.2,86,88.8,3/11/2015,1440650,2015,3,11,11,2,88.7,-2.7,-0.030439684,CEB
