c,h,l,o,t,v,y,m,d,w,wd,last,change,pchange,symbol
34.2405,34.2405,33.5258,34.0023,2/19/1996,143732,1996,2,19,8,0,34.2405,0,0,MBT
34.2405,34.2405,33.7641,34.2405,2/20/1996,3239739,1996,2,20,8,1,34.2405,0,0,MBT
34.2405,34.2405,34.0023,34.0023,2/21/1996,459716,1996,2,21,8,2,34.2405,0,0,MBT
33.7641,34.2405,33.7641,34.2405,2/22/1996,235367,1996,2,22,8,3,34.2405,-0.4764,-0.013913348,MBT
33.7641,34.0023,33.7641,34.0023,2/23/1996,708468,1996,2,23,8,4,33.7641,0,0,MBT
34.2405,34.2405,33.7641,33.7641,2/26/1996,2987178,1996,2,26,9,0,33.7641,0.4764,0.014109661,MBT
34.2405,34.2405,33.7641,34.0023,2/27/1996,619922,1996,2,27,9,1,34.2405,0,0,MBT
34.0023,34.2405,33.7641,34.0023,2/28/1996,550630,1996,2,28,9,2,34.2405,-0.2382,-0.006956674,MBT
33.7641,34.0023,33.5258,33.7641,2/29/1996,1376472,1996,2,29,9,3,34.0023,-0.2382,-0.007005408,MBT
34.2405,34.2405,34.0023,34.0023,3/1/1996,437683,1996,3,1,9,4,33.7641,0.4764,0.014109661,MBT
34.4788,34.717,34.0023,34.0023,3/4/1996,2376008,1996,3,4,10,0,34.2405,0.2383,0.006959595,MBT
34.2405,34.4788,34.0023,34.2405,3/5/1996,1796961,1996,3,5,10,1,34.4788,-0.2383,-0.006911493,MBT
34.9552,35.1935,34.2405,34.4788,3/6/1996,2571014,1996,3,6,10,2,34.2405,0.7147,0.020872943,MBT
34.717,34.9552,34.4788,34.717,3/7/1996,1447206,1996,3,7,10,3,34.9552,-0.2382,-0.006814437,MBT
35.1935,35.1935,34.4788,34.4788,3/8/1996,4167718,1996,3,8,10,4,34.717,0.4765,0.013725264,MBT
34.717,35.1935,34.2405,34.717,3/11/1996,1441234,1996,3,11,11,0,35.1935,-0.4765,-0.013539432,MBT
34.717,35.4317,34.2405,34.2405,3/12/1996,2064348,1996,3,12,11,1,34.717,0,0,MBT
34.2405,34.717,34.0023,34.717,3/13/1996,2207566,1996,3,13,11,2,34.717,-0.4765,-0.013725264,MBT
34.2405,34.4788,33.7641,34.4788,3/14/1996,462702,1996,3,14,11,3,34.2405,0,0,MBT
34.9552,35.6699,34.0023,34.0023,3/15/1996,580180,1996,3,15,11,4,34.2405,0.7147,0.020872943,MBT
34.9552,34.9552,34.717,34.9552,3/18/1996,2634746,1996,3,18,12,0,34.9552,0,0,MBT
34.9552,35.1935,34.717,34.9552,3/19/1996,445714,1996,3,19,12,1,34.9552,0,0,MBT
34.717,34.9552,34.717,34.9552,3/20/1996,690965,1996,3,20,12,2,34.9552,-0.2382,-0.006814437,MBT
34.9552,35.4317,34.717,34.9552,3/21/1996,2326793,1996,3,21,12,3,34.717,0.2382,0.006861192,MBT
35.4317,35.9082,34.9552,35.1935,3/22/1996,2626819,1996,3,22,12,4,34.9552,0.4765,0.013631734,MBT
34.9552,35.4317,34.717,35.4317,3/25/1996,1088596,1996,3,25,13,0,35.4317,-0.4765,-0.013448409,MBT
35.1935,35.4317,34.9552,35.1935,3/26/1996,2783730,1996,3,26,13,1,34.9552,0.2383,0.006817298,MBT
35.1935,35.4317,34.9552,35.1935,3/27/1996,3114334,1996,3,27,13,2,35.1935,0,0,MBT
36.1464,36.6228,35.4317,35.4317,3/28/1996,1202058,1996,3,28,13,3,35.1935,0.9529,0.027076023,MBT
36.6228,36.6228,35.9082,35.9082,3/29/1996,2156292,1996,3,29,13,4,36.1464,0.4764,0.013179736,MBT
37.5757,37.5757,36.3846,36.3846,4/1/1996,3924835,1996,4,1,14,0,36.6228,0.9529,0.02601931,MBT
38.0522,38.2905,37.5757,37.5757,4/2/1996,1741877,1996,4,2,14,1,37.5757,0.4765,0.012681068,MBT
38.0522,38.0522,37.8139,38.0522,4/3/1996,856524,1996,4,3,14,2,38.0522,0,0,MBT
39.0051,39.0051,37.5757,37.8139,4/10/1996,1756498,1996,4,10,15,2,38.0522,0.9529,0.025041916,MBT
39.0051,39.0051,38.5287,38.7668,4/11/1996,3626972,1996,4,11,15,3,39.0051,0,0,MBT
39.2433,39.2433,39.0051,39.0051,4/12/1996,3997525,1996,4,12,15,4,39.0051,0.2382,0.006106894,MBT
39.2433,39.958,39.0051,39.0051,4/15/1996,2486484,1996,4,15,16,0,39.2433,0,0,MBT
39.2433,39.7198,39.0051,39.4815,4/16/1996,1922778,1996,4,16,16,1,39.2433,0,0,MBT
39.2433,39.2433,39.0051,39.0051,4/17/1996,727721,1996,4,17,16,2,39.2433,0,0,MBT
39.2433,39.7198,39.0051,39.0051,4/18/1996,2301980,1996,4,18,16,3,39.2433,0,0,MBT
39.2433,40.4345,39.2433,39.2433,4/19/1996,1272483,1996,4,19,16,4,39.2433,0,0,MBT
39.2433,39.7198,39.2433,39.4815,4/22/1996,764684,1996,4,22,17,0,39.2433,0,0,MBT
39.2433,39.4815,39.0051,39.4815,4/23/1996,1696781,1996,4,23,17,1,39.2433,0,0,MBT
39.4815,39.4815,39.2433,39.2433,4/24/1996,408030,1996,4,24,17,2,39.2433,0.2382,0.006069826,MBT
39.2433,39.4815,39.2433,39.4815,4/25/1996,1350012,1996,4,25,17,3,39.4815,-0.2382,-0.006033205,MBT
39.4815,39.4815,39.2433,39.2433,4/26/1996,2345223,1996,4,26,17,4,39.2433,0.2382,0.006069826,MBT
39.4815,39.4815,39.2433,39.4815,4/29/1996,723397,1996,4,29,18,0,39.4815,0,0,MBT
39.2433,39.4815,39.0051,39.2433,4/30/1996,870012,1996,4,30,18,1,39.4815,-0.2382,-0.006033205,MBT
39.4815,39.4815,39.2433,39.2433,5/2/1996,626203,1996,5,2,18,3,39.2433,0.2382,0.006069826,MBT
39.7198,39.958,39.2433,39.4815,5/3/1996,1547180,1996,5,3,18,4,39.4815,0.2383,0.006035738,MBT
39.7198,39.7198,39.4815,39.4815,5/7/1996,659047,1996,5,7,19,1,39.7198,0,0,MBT
39.4815,39.7198,39.4815,39.4815,5/8/1996,1174877,1996,5,8,19,2,39.7198,-0.2383,-0.005999527,MBT
40.9109,41.1492,39.4815,39.7198,5/9/1996,1510938,1996,5,9,19,3,39.4815,1.4294,0.036204298,MBT
39.4815,40.9109,39.4815,40.9109,5/10/1996,3460177,1996,5,10,19,4,40.9109,-1.4294,-0.034939344,MBT
39.958,39.958,39.4815,39.7198,5/13/1996,2040462,1996,5,13,20,0,39.4815,0.4765,0.012068944,MBT
40.4345,40.4345,39.958,39.958,5/14/1996,979767,1996,5,14,20,1,39.958,0.4765,0.011925021,MBT
40.1962,40.4345,39.958,40.1962,5/15/1996,3242520,1996,5,15,20,2,40.4345,-0.2383,-0.005893482,MBT
40.1962,40.4345,39.958,39.958,5/16/1996,2175339,1996,5,16,20,3,40.1962,0,0,MBT
39.958,39.958,39.7198,39.958,5/17/1996,526640,1996,5,17,20,4,40.1962,-0.2382,-0.005925933,MBT
39.958,39.958,39.4815,39.958,5/20/1996,411634,1996,5,20,21,0,39.958,0,0,MBT
40.1962,40.4345,39.7198,39.958,5/21/1996,1711195,1996,5,21,21,1,39.958,0.2382,0.005961259,MBT
40.1962,40.4345,39.958,40.4345,5/22/1996,876704,1996,5,22,21,2,40.1962,0,0,MBT
39.958,40.4345,39.958,40.1962,5/23/1996,2629804,1996,5,23,21,3,40.1962,-0.2382,-0.005925933,MBT
40.4345,40.4345,39.958,40.1962,5/24/1996,767773,1996,5,24,21,4,39.958,0.4765,0.011925021,MBT
42.8168,43.7697,40.1962,40.4345,5/27/1996,1787798,1996,5,27,22,0,40.4345,2.3823,0.058917509,MBT
42.8168,42.8168,41.6256,42.8168,5/28/1996,224453,1996,5,28,22,1,42.8168,0,0,MBT
43.5315,43.5315,42.8168,42.8168,5/29/1996,1534413,1996,5,29,22,2,42.8168,0.7147,0.016692046,MBT
43.2932,43.7697,43.055,43.5315,5/30/1996,1017451,1996,5,30,22,3,43.5315,-0.2383,-0.005474197,MBT
43.055,43.2932,42.8168,43.2932,5/31/1996,422342,1996,5,31,22,4,43.2932,-0.2382,-0.005502019,MBT
42.8168,43.055,42.3403,42.8168,6/3/1996,1139870,1996,6,3,23,0,43.055,-0.2382,-0.005532458,MBT
41.6256,42.8168,41.3874,42.5785,6/4/1996,1122058,1996,6,4,23,1,42.8168,-1.1912,-0.027820855,MBT
42.8168,42.8168,41.8638,41.8638,6/5/1996,448185,1996,6,5,23,2,41.6256,1.1912,0.028617005,MBT
42.8168,43.2932,42.8168,42.8168,6/6/1996,1535546,1996,6,6,23,3,42.8168,0,0,MBT
42.3403,42.8168,41.8638,42.8168,6/7/1996,842728,1996,6,7,23,4,42.8168,-0.4765,-0.011128809,MBT
43.055,43.2932,42.3403,42.3403,6/10/1996,669240,1996,6,10,24,0,42.3403,0.7147,0.016879899,MBT
42.5785,42.8168,42.3403,42.8168,6/11/1996,930038,1996,6,11,24,1,43.055,-0.4765,-0.01106724,MBT
41.8638,42.5785,41.3874,42.3403,6/13/1996,1310475,1996,6,13,24,3,42.5785,-0.7147,-0.016785467,MBT
40.6727,41.8638,39.4815,41.8638,6/14/1996,2237012,1996,6,14,24,4,41.8638,-1.1911,-0.028451789,MBT
41.3874,42.3403,39.7198,40.9109,6/17/1996,569575,1996,6,17,25,0,40.6727,0.7147,0.017571983,MBT
40.6727,41.1492,40.6727,41.1492,6/18/1996,386306,1996,6,18,25,1,41.3874,-0.7147,-0.017268541,MBT
40.9109,40.9109,40.4345,40.6727,6/19/1996,609214,1996,6,19,25,2,40.6727,0.2382,0.005856508,MBT
40.9109,41.3874,40.6727,40.9109,6/20/1996,959072,1996,6,20,25,3,40.9109,0,0,MBT
41.6256,42.5785,40.6727,40.6727,6/21/1996,357065,1996,6,21,25,4,40.9109,0.7147,0.017469672,MBT
41.1492,41.8638,41.1492,41.8638,6/24/1996,447155,1996,6,24,26,0,41.6256,-0.4764,-0.01144488,MBT
40.6727,40.9109,40.6727,40.9109,6/25/1996,147542,1996,6,25,26,1,41.1492,-0.4765,-0.011579812,MBT
40.6727,41.1492,40.4345,40.9109,6/26/1996,1596086,1996,6,26,26,2,40.6727,0,0,MBT
40.6727,40.9109,40.4345,40.9109,6/27/1996,706820,1996,6,27,26,3,40.6727,0,0,MBT
40.6727,40.6727,40.1962,40.4345,6/28/1996,1167258,1996,6,28,26,4,40.6727,0,0,MBT
40.6727,40.9109,40.6727,40.6727,7/1/1996,4141669,1996,7,1,27,0,40.6727,0,0,MBT
41.1492,41.3874,40.6727,40.9109,7/2/1996,2936728,1996,7,2,27,1,40.6727,0.4765,0.011715475,MBT
41.3874,41.3874,40.6727,41.1492,7/3/1996,1215443,1996,7,3,27,2,41.1492,0.2382,0.005788691,MBT
41.8638,41.8638,41.3874,41.3874,7/5/1996,1278043,1996,7,5,27,4,41.3874,0.4764,0.01151075,MBT
42.3403,42.8168,41.3874,41.3874,7/8/1996,1221518,1996,7,8,28,0,41.8638,0.4765,0.011382149,MBT
41.8638,42.3403,41.8638,41.8638,7/9/1996,744195,1996,7,9,28,1,42.3403,-0.4765,-0.011254053,MBT
41.1492,41.6256,40.9109,41.6256,7/10/1996,670373,1996,7,10,28,2,41.8638,-0.7146,-0.01706964,MBT
40.9109,41.1492,40.9109,41.1492,7/11/1996,461570,1996,7,11,28,3,41.1492,-0.2383,-0.005791121,MBT
41.3874,41.6256,40.6727,40.6727,7/12/1996,986769,1996,7,12,28,4,40.9109,0.4765,0.011647263,MBT
41.3874,41.6256,41.1492,41.1492,7/15/1996,919227,1996,7,15,29,0,41.3874,0,0,MBT
40.9109,41.3874,40.6727,41.1492,7/16/1996,670270,1996,7,16,29,1,41.3874,-0.4765,-0.011513166,MBT
40.6727,41.1492,40.4345,41.1492,7/17/1996,395881,1996,7,17,29,2,40.9109,-0.2382,-0.005822409,MBT
40.6727,40.6727,40.4345,40.6727,7/18/1996,1050913,1996,7,18,29,3,40.6727,0,0,MBT
41.3874,41.6256,40.6727,40.6727,7/19/1996,2500075,1996,7,19,29,4,40.6727,0.7147,0.017571983,MBT
41.983,41.983,41.3874,41.3874,7/22/1996,932097,1996,7,22,30,0,41.3874,0.5956,0.014390853,MBT
41.3874,41.6852,40.7918,41.3874,7/23/1996,879896,1996,7,23,30,1,41.983,-0.5956,-0.014186695,MBT
39.0051,40.7918,38.4095,40.4941,7/24/1996,3430833,1996,7,24,30,2,41.3874,-2.3823,-0.057560997,MBT
40.4941,40.7918,39.3029,39.3029,7/25/1996,809677,1996,7,25,30,3,39.0051,1.489,0.038174495,MBT
39.6007,40.4941,39.3029,40.4941,7/26/1996,259356,1996,7,26,30,4,40.4941,-0.8934,-0.022062473,MBT
39.3029,40.4941,39.0051,39.8985,7/29/1996,458172,1996,7,29,31,0,39.6007,-0.2978,-0.007520069,MBT
39.3029,40.1962,39.3029,39.6007,7/30/1996,294569,1996,7,30,31,1,39.3029,0,0,MBT
38.7073,39.8985,38.7073,39.3029,7/31/1996,2009676,1996,7,31,31,2,39.3029,-0.5956,-0.015154098,MBT
39.6007,39.6007,38.7073,38.7073,8/1/1996,1280308,1996,8,1,31,3,38.7073,0.8934,0.023080918,MBT
40.1962,40.1962,39.6007,39.6007,8/2/1996,1069240,1996,8,2,31,4,39.6007,0.5955,0.015037613,MBT
40.4941,40.4941,39.8985,40.1962,8/5/1996,2442623,1996,8,5,32,0,40.1962,0.2979,0.007411148,MBT
40.4941,40.4941,39.8985,40.1962,8/6/1996,1341981,1996,8,6,32,1,40.4941,0,0,MBT
40.1962,40.4941,39.8985,40.4941,8/7/1996,2141877,1996,8,7,32,2,40.4941,-0.2979,-0.007356627,MBT
38.7073,40.1962,38.7073,39.6007,8/8/1996,2077321,1996,8,8,32,3,40.1962,-1.4889,-0.037040815,MBT
38.4095,39.6007,38.4095,39.6007,8/9/1996,2124065,1996,8,9,32,4,38.7073,-0.2978,-0.007693639,MBT
38.7073,39.6007,38.4095,39.3029,8/12/1996,870115,1996,8,12,33,0,38.4095,0.2978,0.00775329,MBT
39.3029,39.6007,38.7073,38.7073,8/13/1996,661312,1996,8,13,33,1,38.7073,0.5956,0.015387278,MBT
39.6007,39.6007,39.0051,39.6007,8/14/1996,881646,1996,8,14,33,2,39.3029,0.2978,0.007577049,MBT
39.3029,39.6007,39.0051,39.3029,8/15/1996,1058429,1996,8,15,33,3,39.6007,-0.2978,-0.007520069,MBT
39.3029,39.3029,39.0051,39.3029,8/16/1996,332458,1996,8,16,33,4,39.3029,0,0,MBT
39.3029,39.6007,39.3029,39.3029,8/19/1996,704658,1996,8,19,34,0,39.3029,0,0,MBT
39.6007,39.8985,39.3029,39.8985,8/20/1996,179459,1996,8,20,34,1,39.3029,0.2978,0.007577049,MBT
39.8985,39.8985,39.6007,39.6007,8/21/1996,719587,1996,8,21,34,2,39.6007,0.2978,0.007520069,MBT
41.0896,41.3874,39.8985,39.8985,8/22/1996,2963806,1996,8,22,34,3,39.8985,1.1911,0.029853253,MBT
41.983,41.983,41.3874,41.3874,8/23/1996,3243549,1996,8,23,34,4,41.0896,0.8934,0.021742728,MBT
42.5785,42.5785,41.983,41.983,8/26/1996,1612868,1996,8,26,35,0,41.983,0.5955,0.014184313,MBT
42.5785,42.5785,42.2808,42.5785,8/27/1996,1265584,1996,8,27,35,1,42.5785,0,0,MBT
42.5785,42.8763,41.983,42.2808,8/28/1996,2553614,1996,8,28,35,2,42.5785,0,0,MBT
42.5785,42.5785,41.983,42.5785,8/29/1996,2717114,1996,8,29,35,3,42.5785,0,0,MBT
42.8763,42.8763,42.2808,42.2808,8/30/1996,1668982,1996,8,30,35,4,42.5785,0.2978,0.00699414,MBT
42.8763,43.1742,42.5785,42.8763,9/2/1996,307130,1996,9,2,36,0,42.8763,0,0,MBT
42.8763,42.8763,42.5785,42.5785,9/3/1996,370965,1996,9,3,36,1,42.8763,0,0,MBT
42.5785,42.8763,42.2808,42.8763,9/4/1996,1108467,1996,9,4,36,2,42.8763,-0.2978,-0.006945562,MBT
42.5785,42.5785,42.2808,42.5785,9/5/1996,300746,1996,9,5,36,3,42.5785,0,0,MBT
42.2808,42.2808,41.983,42.2808,9/6/1996,261518,1996,9,6,36,4,42.5785,-0.2977,-0.006991792,MBT
42.2808,42.2808,41.983,42.2808,9/9/1996,328134,1996,9,9,37,0,42.2808,0,0,MBT
42.2808,42.5785,41.983,42.2808,9/10/1996,1054825,1996,9,10,37,1,42.2808,0,0,MBT
42.5785,42.5785,42.2808,42.2808,9/11/1996,586357,1996,9,11,37,2,42.2808,0.2977,0.007041021,MBT
42.5785,42.8763,42.2808,42.2808,9/12/1996,2236703,1996,9,12,37,3,42.5785,0,0,MBT
42.8763,43.1742,42.5785,42.8763,9/13/1996,1423937,1996,9,13,37,4,42.5785,0.2978,0.00699414,MBT
43.1742,43.1742,42.8763,42.8763,9/16/1996,1832070,1996,9,16,38,0,42.8763,0.2979,0.006947894,MBT
43.4719,43.4719,42.8763,43.1742,9/17/1996,1973949,1996,9,17,38,1,43.1742,0.2977,0.006895322,MBT
43.7697,43.7697,43.1742,43.7697,9/18/1996,1633460,1996,9,18,38,2,43.4719,0.2978,0.006850402,MBT
43.7697,43.7697,43.4719,43.4719,9/19/1996,880823,1996,9,19,38,3,43.7697,0,0,MBT
43.7697,43.7697,43.4719,43.4719,9/20/1996,1449883,1996,9,20,38,4,43.7697,0,0,MBT
43.1742,43.7697,42.8763,43.4719,9/23/1996,977605,1996,9,23,39,0,43.7697,-0.5955,-0.013605302,MBT
43.1742,43.1742,42.2808,42.8763,9/24/1996,852612,1996,9,24,39,1,43.1742,0,0,MBT
43.4719,43.7697,42.8763,43.1742,9/25/1996,2559688,1996,9,25,39,2,43.1742,0.2977,0.006895322,MBT
43.7697,43.7697,43.1742,43.1742,9/26/1996,489678,1996,9,26,39,3,43.4719,0.2978,0.006850402,MBT
43.4719,43.7697,43.1742,43.4719,9/27/1996,360669,1996,9,27,39,4,43.7697,-0.2978,-0.006803793,MBT
42.8763,43.4719,42.5785,43.4719,9/30/1996,704246,1996,9,30,40,0,43.4719,-0.5956,-0.013700804,MBT
42.8763,43.1742,42.2808,42.8763,10/1/1996,1018892,1996,10,1,40,1,42.8763,0,0,MBT
43.1742,43.1742,42.5785,42.8763,10/2/1996,157220,1996,10,2,40,2,42.8763,0.2979,0.006947894,MBT
42.5785,43.1742,42.5785,42.8763,10/3/1996,695804,1996,10,3,40,3,43.1742,-0.5957,-0.013797592,MBT
41.983,42.8763,41.983,42.5785,10/4/1996,3109598,1996,10,4,40,4,42.5785,-0.5955,-0.013985932,MBT
41.983,42.2808,41.6852,41.983,10/7/1996,2050345,1996,10,7,41,0,41.983,0,0,MBT
41.983,41.983,41.0896,41.6852,10/8/1996,3641592,1996,10,8,41,1,41.983,0,0,MBT
41.3874,41.983,40.7918,41.983,10/9/1996,867026,1996,10,9,41,2,41.983,-0.5956,-0.014186695,MBT
40.1962,41.0896,39.8985,41.0896,10/10/1996,879381,1996,10,10,41,3,41.3874,-1.1912,-0.028781707,MBT
39.8985,40.1962,39.8985,39.8985,10/11/1996,788982,1996,10,11,41,4,40.1962,-0.2977,-0.007406173,MBT
40.7918,41.0896,39.8985,39.8985,10/14/1996,1252200,1996,10,14,42,0,39.8985,0.8933,0.022389313,MBT
40.7918,41.0896,40.4941,40.7918,10/15/1996,720205,1996,10,15,42,1,40.7918,0,0,MBT
40.7918,41.0896,40.4941,40.7918,10/16/1996,1048956,1996,10,16,42,2,40.7918,0,0,MBT
40.7918,41.3874,40.7918,41.0896,10/17/1996,2562674,1996,10,17,42,3,40.7918,0,0,MBT
40.7918,40.7918,40.4941,40.7918,10/18/1996,1508055,1996,10,18,42,4,40.7918,0,0,MBT
40.4941,41.0896,40.1962,40.7918,10/21/1996,1526897,1996,10,21,43,0,40.7918,-0.2977,-0.007298035,MBT
40.1962,40.4941,40.1962,40.1962,10/22/1996,1233564,1996,10,22,43,1,40.4941,-0.2979,-0.007356627,MBT
40.4941,40.4941,40.1962,40.4941,10/23/1996,445611,1996,10,23,43,2,40.1962,0.2979,0.007411148,MBT
40.1962,40.4941,39.8985,40.4941,10/24/1996,645662,1996,10,24,43,3,40.4941,-0.2979,-0.007356627,MBT
39.8985,40.1962,39.6007,39.8985,10/25/1996,618481,1996,10,25,43,4,40.1962,-0.2977,-0.007406173,MBT
37.5162,39.0051,37.2184,39.0051,10/28/1996,5295851,1996,10,28,44,0,39.8985,-2.3823,-0.059709012,MBT
38.7073,39.6007,37.8139,37.8139,10/29/1996,2594901,1996,10,29,44,1,37.5162,1.1911,0.031748951,MBT
39.8985,40.1962,39.6007,39.6007,10/30/1996,3799636,1996,10,30,44,2,38.7073,1.1912,0.030774557,MBT
40.1962,40.1962,39.8985,39.8985,10/31/1996,1066357,1996,10,31,44,3,39.8985,0.2977,0.007461433,MBT
41.3874,41.3874,40.4941,40.4941,11/4/1996,1419407,1996,11,4,45,0,40.1962,1.1912,0.029634642,MBT
41.3874,41.6852,41.0896,41.0896,11/5/1996,1080771,1996,11,5,45,1,41.3874,0,0,MBT
41.3874,41.6852,41.0896,41.6852,11/6/1996,657400,1996,11,6,45,2,41.3874,0,0,MBT
40.1962,40.4941,39.8985,40.4941,11/7/1996,2088132,1996,11,7,45,3,41.3874,-1.1912,-0.028781707,MBT
40.7918,40.7918,40.1962,40.4941,11/8/1996,762522,1996,11,8,45,4,40.1962,0.5956,0.014817321,MBT
40.1962,40.7918,40.1962,40.7918,11/11/1996,534465,1996,11,11,46,0,40.7918,-0.5956,-0.014600974,MBT
40.7918,41.0896,40.1962,40.1962,11/12/1996,915006,1996,11,12,46,1,40.1962,0.5956,0.014817321,MBT
40.4941,40.7918,40.1962,40.7918,11/13/1996,511711,1996,11,13,46,2,40.7918,-0.2977,-0.007298035,MBT
41.0896,41.0896,40.1962,40.4941,11/14/1996,1794902,1996,11,14,46,3,40.4941,0.5955,0.014705846,MBT
41.3874,41.3874,40.1962,40.1962,11/15/1996,1320153,1996,11,15,46,4,41.0896,0.2978,0.007247576,MBT
41.0896,41.3874,40.7918,40.7918,11/18/1996,1286485,1996,11,18,47,0,41.3874,-0.2978,-0.007195427,MBT
41.0896,41.0896,40.7918,41.0896,11/19/1996,315264,1996,11,19,47,1,41.0896,0,0,MBT
41.0896,41.0896,40.4941,40.7918,11/20/1996,1092509,1996,11,20,47,2,41.0896,0,0,MBT
41.0896,41.0896,40.4941,40.7918,11/21/1996,651943,1996,11,21,47,3,41.0896,0,0,MBT
41.0896,41.0896,40.7918,40.7918,11/22/1996,232278,1996,11,22,47,4,41.0896,0,0,MBT
41.0896,41.3874,41.0896,41.0896,11/25/1996,4517473,1996,11,25,48,0,41.0896,0,0,MBT
41.0896,41.3874,40.7918,41.0896,11/26/1996,601698,1996,11,26,48,1,41.0896,0,0,MBT
41.3874,41.6852,41.0896,41.0896,11/27/1996,1465636,1996,11,27,48,2,41.0896,0.2978,0.007247576,MBT
41.6852,41.6852,41.0896,41.3874,11/28/1996,840051,1996,11,28,48,3,41.3874,0.2978,0.007195427,MBT
41.983,41.983,41.0896,41.0896,11/29/1996,2207050,1996,11,29,48,4,41.6852,0.2978,0.007144022,MBT
41.983,42.2808,41.6852,42.2808,12/2/1996,1358660,1996,12,2,49,0,41.983,0,0,MBT
42.2808,42.2808,41.6852,41.983,12/3/1996,1214207,1996,12,3,49,1,41.983,0.2978,0.007093347,MBT
42.5785,42.5785,41.983,41.983,12/4/1996,6712786,1996,12,4,49,2,42.2808,0.2977,0.007041021,MBT
42.8763,43.1742,42.5785,42.8763,12/5/1996,2409882,1996,12,5,49,3,42.5785,0.2978,0.00699414,MBT
42.8763,43.4719,42.5785,42.8763,12/6/1996,1824348,1996,12,6,49,4,42.8763,0,0,MBT
42.2808,42.5785,41.983,42.5785,12/9/1996,446641,1996,12,9,50,0,42.8763,-0.5955,-0.013888792,MBT
42.5785,42.5785,41.983,41.983,12/10/1996,1085404,1996,12,10,50,1,42.2808,0.2977,0.007041021,MBT
42.5785,42.8763,42.2808,42.5785,12/11/1996,1486331,1996,12,11,50,2,42.5785,0,0,MBT
42.2808,42.2808,41.983,41.983,12/12/1996,688802,1996,12,12,50,3,42.5785,-0.2977,-0.006991792,MBT
41.983,42.2808,41.6852,41.983,12/13/1996,551660,1996,12,13,50,4,42.2808,-0.2978,-0.007043386,MBT
41.3874,41.6852,41.0896,41.6852,12/16/1996,486795,1996,12,16,51,0,41.983,-0.5956,-0.014186695,MBT
41.3874,41.3874,40.7918,41.0896,12/17/1996,911402,1996,12,17,51,1,41.3874,0,0,MBT
41.983,41.983,41.0896,41.3874,12/18/1996,824401,1996,12,18,51,2,41.3874,0.5956,0.014390853,MBT
42.8763,43.1742,41.983,41.983,12/19/1996,1060591,1996,12,19,51,3,41.983,0.8933,0.02127766,MBT
42.5785,43.1742,42.2808,42.8763,12/20/1996,2329573,1996,12,20,51,4,42.8763,-0.2978,-0.006945562,MBT
42.2808,42.2808,41.983,42.2808,12/23/1996,1064606,1996,12,23,52,0,42.5785,-0.2977,-0.006991792,MBT
42.5785,42.5785,41.983,42.2808,12/24/1996,1770912,1996,12,24,52,1,42.2808,0.2977,0.007041021,MBT
43.1742,43.1742,41.983,42.5785,12/26/1996,795263,1996,12,26,52,3,42.5785,0.5957,0.013990629,MBT
44.3653,44.3653,42.5785,43.1742,12/27/1996,1460900,1996,12,27,52,4,43.1742,1.1911,0.027588236,MBT
44.0675,44.3653,43.1742,43.1742,1/2/1997,2490706,1997,1,2,1,3,44.3653,-0.2978,-0.006712453,MBT
43.7697,44.0675,43.4719,44.0675,1/3/1997,836962,1997,1,3,1,4,44.0675,-0.2978,-0.006757815,MBT
43.4719,43.7697,43.4719,43.7697,1/6/1997,629600,1997,1,6,2,0,43.7697,-0.2978,-0.006803793,MBT
43.7697,44.0675,43.4719,43.4719,1/7/1997,1349806,1997,1,7,2,1,43.4719,0.2978,0.006850402,MBT
44.3653,44.3653,43.4719,43.7697,1/8/1997,1513512,1997,1,8,2,2,43.7697,0.5956,0.013607587,MBT
45.2586,45.2586,44.3653,44.3653,1/9/1997,3025274,1997,1,9,2,3,44.3653,0.8933,0.020135106,MBT
45.2586,45.5565,44.9608,45.2586,1/10/1997,1656215,1997,1,10,2,4,45.2586,0,0,MBT
46.152,46.152,45.2586,45.2586,1/13/1997,1274233,1997,1,13,3,0,45.2586,0.8934,0.019739895,MBT
45.8542,46.152,45.5565,46.152,1/14/1997,5060896,1997,1,14,3,1,46.152,-0.2978,-0.006452591,MBT
45.8542,45.8542,45.5565,45.8542,1/15/1997,2057759,1997,1,15,3,2,45.8542,0,0,MBT
45.8542,45.8542,45.5565,45.5565,1/16/1997,575855,1997,1,16,3,3,45.8542,0,0,MBT
45.8542,45.8542,45.5565,45.8542,1/17/1997,1064606,1997,1,17,3,4,45.8542,0,0,MBT
45.8542,46.152,45.5565,46.152,1/20/1997,404118,1997,1,20,4,0,45.8542,0,0,MBT
45.8542,46.152,45.5565,45.8542,1/21/1997,951762,1997,1,21,4,1,45.8542,0,0,MBT
45.8542,46.152,45.5565,45.8542,1/22/1997,1473975,1997,1,22,4,2,45.8542,0,0,MBT
46.152,46.7475,45.5565,45.8542,1/23/1997,2096162,1997,1,23,4,3,45.8542,0.2978,0.006494498,MBT
46.4498,46.7475,46.4498,46.4498,1/24/1997,2683652,1997,1,24,4,4,46.152,0.2978,0.006452591,MBT
46.4498,46.7475,46.4498,46.4498,1/27/1997,778584,1997,1,27,5,0,46.4498,0,0,MBT
46.152,46.7475,46.152,46.4498,1/28/1997,1249008,1997,1,28,5,1,46.4498,-0.2978,-0.006411222,MBT
47.0454,47.3432,46.152,46.152,1/29/1997,1325301,1997,1,29,5,2,46.152,0.8934,0.019357774,MBT
